timestamp,open,high,low,close,volume
2024-01-02 09:36:00,1484.6097651089328,1485.1010995818688,1484.0826910247997,1484.6577788115926,2625
2024-01-02 09:37:00,1483.2753936148217,1484.072477336933,1482.796029290705,1483.9115409821338,7906
2024-01-02 09:38:00,1486.2420562756906,1488.4360664886635,1485.8356667252642,1486.297857441112,6063
2024-01-02 09:39:00,1486.7304525353773,1488.434066605057,1485.5174651244758,1487.11596124456,4254
2024-01-02 09:40:00,1489.705000322232,1490.0041875517136,1488.2765153107694,1489.8718398522049,2452
2024-01-02 09:41:00,1490.5678004667752,1490.8324749278697,1490.3770050097944,1490.578073156219,3418
2024-01-02 09:42:00,1494.6630933178253,1495.5696454614515,1494.831700084095,1494.9347416498665,2753
2024-01-02 09:43:00,1496.4135726529535,1499.4140892873274,1496.0669051932873,1497.022534466336,5372
2024-01-02 09:44:00,1498.6125493422983,1499.2196274196879,1498.1960912148497,1498.8369076266308,7104
2024-01-02 09:45:00,1500.6689419087925,1501.2601184756109,1501.1343081342857,1501.214159079492,4723
2024-01-02 09:46:00,1499.408090575164,1500.4238289989967,1499.0737201109494,1500.0852306023817,7229
2024-01-02 09:47:00,1499.5326732581989,1500.2691445137384,1500.021491359588,1500.034229266219,5010
2024-01-02 09:48:00,1500.4615526916832,1501.1482231650305,1499.2707153138995,1500.5612013466794,4911
2024-01-02 09:49:00,1503.7013786591656,1504.3408359167843,1502.33629125673,1503.8447435787075,3225
2024-01-02 09:50:00,1503.7931516153967,1505.4701731665596,1502.7588888291623,1504.037576536768,2167
2024-01-02 09:51:00,1503.0601558842534,1503.459872914979,1500.9541425341706,1503.1993723255728,5685
2024-01-02 09:52:00,1501.2459196980762,1502.2471653335815,1501.311791823145,1501.5125324788542,2085
2024-01-02 09:53:00,1500.06106416718,1500.8550053223971,1497.5040881743048,1500.4858816680598,3677
2024-01-02 09:54:00,1496.199917291002,1497.1971527436986,1496.2752946793364,1496.734528123647,3982
2024-01-02 09:55:00,1499.2859326411055,1499.7001169118362,1499.2595495809405,1499.4680924014194,6944
2024-01-02 09:56:00,1500.5732532029588,1502.3645958896539,1499.6447996363083,1501.3292612029616,3486
2024-01-02 09:57:00,1499.9157803529342,1501.1841280796382,1498.3563558154815,1499.9737263836148,2441
2024-01-02 09:58:00,1499.0106327820683,1500.755146006874,1498.3367244882681,1499.5505523589627,2270
2024-01-02 09:59:00,1500.1815956969072,1501.6742756034982,1500.0598447389823,1500.7446416513208,7696
2024-01-02 10:00:00,1500.3278627544667,1500.4189093393893,1500.4076717421458,1500.4082314751226,2343
2024-01-02 10:01:00,1497.5607705316797,1499.4354322513698,1497.5066819371723,1498.0786941841136,3206
2024-01-02 10:02:00,1500.996198830055,1501.9695783477443,1500.8679556963746,1501.0165767549784,5081
2024-01-02 10:03:00,1498.6741640959453,1499.6930725447542,1497.7955191754138,1498.7687800858982,3257
2024-01-02 10:04:00,1495.1222986709233,1495.8448250697534,1494.6641345805053,1495.6204695120102,4291
2024-01-02 10:05:00,1493.853004809072,1494.9236367264798,1494.293904968978,1494.3445636255603,3532
2024-01-02 10:06:00,1493.1180438920376,1493.75637025846,1493.1689292129615,1493.6908731776202,5422
2024-01-02 10:07:00,1493.276387027167,1495.1319811789617,1493.4075120287432,1493.5286352693029,6362
2024-01-02 10:08:00,1491.3461521564554,1492.6624258326885,1491.199290205432,1491.6611095874787,3653
2024-01-02 10:09:00,1492.2098102136265,1494.191023961158,1493.2150332321287,1493.2295259627865,6988
2024-01-02 10:10:00,1492.8414776714242,1493.9946749673106,1492.8359083941773,1492.928458246267,2238
2024-01-02 10:11:00,1490.477806119281,1493.376351915879,1490.9673533069995,1490.997342902477,2914
2024-01-02 10:12:00,1490.869433675699,1491.4320156861113,1487.9168386846904,1490.8777083751536,3438
2024-01-02 10:13:00,1488.779333038461,1489.9177772506,1488.152953856335,1488.9553608423168,5016
2024-01-02 10:14:00,1489.4665390822422,1490.9783478912784,1487.933398578017,1490.5194564949165,3460
2024-01-02 10:15:00,1489.4750097607348,1490.1240509153213,1489.6634679413266,1489.6715703553348,7977
2024-01-02 10:16:00,1485.913051742862,1488.1412272867587,1486.525319459939,1486.8343774293037,5079
2024-01-02 10:17:00,1486.1602273137817,1486.752523846799,1485.379506400998,1486.4537034593734,7511
2024-01-02 10:18:00,1489.2988149726914,1490.6777038025816,1488.0963132614336,1489.6995444580562,4258
2024-01-02 10:19:00,1491.1816051493765,1492.265125784441,1490.4418257048574,1491.3470106120064,2366
2024-01-02 10:20:00,1494.1287415091965,1495.8641337113352,1492.471385624979,1494.2809463823655,4991
2024-01-02 10:21:00,1492.3746086939825,1492.6101633991486,1491.4794991085828,1492.495687439353,5741
2024-01-02 10:22:00,1495.1035904393543,1497.033948080597,1494.5738760644385,1495.460535933071,7689
2024-01-02 10:23:00,1495.073142148876,1496.4763676885755,1494.3272234820754,1495.9182309655491,2085
2024-01-02 10:24:00,1496.1436930027735,1496.7121824360236,1496.1644363465812,1496.6063920481718,7832
2024-01-02 10:25:00,1495.0889294929123,1495.1453921498032,1495.0827387475467,1495.104820276993,7753
2024-01-02 10:26:00,1495.68842939601,1499.6007640924383,1495.955495764341,1496.5529867800446,4493
2024-01-02 10:27:00,1496.0043178840854,1496.4652929280262,1495.8721309042928,1496.0414575061268,6715
2024-01-02 10:28:00,1492.7938650772303,1494.7693534548812,1493.178132454082,1493.3426775596608,2131
2024-01-02 10:29:00,1495.3616728366358,1495.5152356582992,1494.573889580367,1495.380823130397,2903
2024-01-02 10:30:00,1497.8037807074165,1498.26070049349,1495.9139727158351,1498.0007245048218,5456
2024-01-02 10:31:00,1492.0726782813879,1492.982702213067,1491.5504779438313,1492.1133976718593,7083
2024-01-02 10:32:00,1490.2517725441126,1490.411319925538,1489.0447868732786,1490.2994232210494,3221
2024-01-02 10:33:00,1488.5794489806096,1488.7679940638106,1488.102234987487,1488.6647149108037,3763
2024-01-02 10:34:00,1488.9324945964588,1490.7859845521593,1487.996074250576,1489.267360512703,4804
2024-01-02 10:35:00,1491.983860021215,1492.870811855123,1491.4256049999037,1492.1843943546764,3226
2024-01-02 10:36:00,1492.0450501664097,1492.3704004646897,1491.069912567643,1492.153427674653,3284
2024-01-02 10:37:00,1492.093325057422,1493.1556950394745,1491.5472833947035,1492.208180565823,2689
2024-01-02 10:38:00,1494.36634510215,1495.4550737310092,1494.281441811809,1494.3816346119017,7143
2024-01-02 10:39:00,1491.7851445835836,1492.970508857933,1490.1035995187035,1492.3716608504965,6782
2024-01-02 10:40:00,1491.8193455894047,1492.4429741213348,1491.4407401664,1492.2429047488945,6881
2024-01-02 10:41:00,1491.4549363007925,1491.8024656699317,1491.0297326711275,1491.553100078805,6435
2024-01-02 10:42:00,1488.388175984206,1490.0570684571037,1488.4096436695907,1489.079067932932,6507
2024-01-02 10:43:00,1490.9955153905953,1493.445164477525,1491.4631801607163,1491.932025702383,3996
2024-01-02 10:44:00,1495.9076308381996,1498.3265793706896,1496.4877428579146,1496.9295439856605,6381
2024-01-02 10:45:00,1499.4240560654719,1500.859582894954,1499.623907738608,1499.890201108005,3109
2024-01-02 10:46:00,1501.0689629377696,1503.4698952584229,1500.8799821494154,1501.4154550364353,6945
2024-01-02 10:47:00,1501.3523998001604,1504.105866259733,1500.8043071305492,1501.752773810822,2429
2024-01-02 10:48:00,1499.6779886121672,1500.6184839015718,1499.2367795134583,1500.2971075824903,7700
2024-01-02 10:49:00,1498.620472564525,1499.5375071622034,1498.119852042177,1499.0589688617804,6126
2024-01-02 10:50:00,1498.223610622846,1499.668836395959,1497.641710526202,1499.149774172354,5781
2024-01-02 10:51:00,1498.2981836759213,1499.693375356968,1497.5930085967254,1498.7159007200294,2602
2024-01-02 10:52:00,1499.5338041685989,1500.1476337630343,1498.97298749574,1499.6015054098407,2439
2024-01-02 10:53:00,1498.0108328034078,1499.6385486386944,1497.7013913806954,1498.845052180359,2984
2024-01-02 10:54:00,1499.159615537129,1502.444757325331,1499.2811294670314,1500.4243977898604,7468
2024-01-02 10:55:00,1500.9751670102582,1501.347476910293,1501.0392423131252,1501.2873767163865,3918
2024-01-02 10:56:00,1499.5160701366744,1500.50094320881,1499.8043664706895,1499.8511201567371,6507
2024-01-02 10:57:00,1497.26526777916,1498.7342417550933,1496.5501751242377,1497.948176655441,2527
2024-01-02 10:58:00,1496.2171686933002,1497.3240766936167,1493.7278737839279,1496.5075806697234,6405
2024-01-02 10:59:00,1495.9024860755278,1495.9802931950742,1494.934506868829,1495.967713131572,4996
2024-01-02 11:00:00,1494.4520264927032,1496.5235391579151,1494.9174665351281,1495.111687449593,5467
2024-01-02 11:01:00,1499.7471109560856,1500.2898478996165,1499.0542275510957,1500.0510851797283,7907
2024-01-02 11:02:00,1497.5198398855885,1499.6437809546856,1496.9145625474528,1497.712669885823,3361
2024-01-02 11:03:00,1498.6266614904357,1500.318280850045,1498.9601417281165,1499.4593038240018,2703
2024-01-02 11:04:00,1495.3965208165214,1496.093640658267,1494.7688397252862,1495.7146655893605,2662
2024-01-02 11:05:00,1494.4579507292626,1496.7910834702325,1494.1494933818162,1494.9219177092316,2364
2024-01-02 11:06:00,1498.2719307434713,1499.1754680445122,1496.979744302587,1498.3429768662816,2922
2024-01-02 11:07:00,1497.817669251657,1499.511493886524,1497.4907015423275,1498.1050198824896,5856
2024-01-02 11:08:00,1497.8595926797677,1500.0756770883895,1497.466725737214,1498.230669081956,2175
2024-01-02 11:09:00,1498.734453490259,1500.0194529428136,1499.1997390551903,1499.2338618126482,7268
2024-01-02 11:10:00,1497.3450088982186,1498.093454717885,1497.019962108833,1498.0310673215047,7297
2024-01-02 11:11:00,1496.0342158809333,1498.1329470561188,1495.4900402898022,1496.337838607775,2935
2024-01-02 11:12:00,1495.6115942575825,1497.5529041058273,1495.9567242925893,1496.5552622070297,2381
2024-01-02 11:13:00,1496.707038240453,1496.7690704358442,1496.1126254459432,1496.7667895010852,7378
2024-01-02 11:14:00,1498.3881244969498,1499.868959425822,1498.0327479256853,1498.474785074075,7308
2024-01-02 11:15:00,1501.748319107046,1502.6468461498923,1500.9938426899937,1502.051972788726,2305
2024-01-02 11:16:00,1503.9145307954811,1504.24484634491,1503.5060026415265,1504.0227363829774,7497
2024-01-02 11:17:00,1505.2843348367269,1506.585271168926,1504.92209306485,1506.2106172011145,6697
2024-01-02 11:18:00,1505.9464435515135,1506.5654759186966,1505.9759172133172,1506.511935288081,4390
2024-01-02 11:19:00,1506.1682260956864,1507.5149747310375,1504.9839594855669,1506.543365167786,4203
2024-01-02 11:20:00,1506.4679416064635,1507.4000688639387,1505.9986146140925,1506.533651278484,6807
2024-01-02 11:21:00,1507.0965593053083,1508.069632475107,1506.972643099029,1507.3002978910158,3465
2024-01-02 11:22:00,1509.6359718133253,1510.016988437473,1509.3709463902378,1509.9866343156093,5271
2024-01-02 11:23:00,1507.9539902897907,1509.3116353906737,1507.7541134612288,1508.5175390157142,2402
2024-01-02 11:24:00,1506.9141202050826,1508.7170384792325,1507.1445027811,1507.6813019718031,6709
2024-01-02 11:25:00,1503.8194275275391,1504.5694025648859,1502.4170611390664,1503.9082458802318,4670
2024-01-02 11:26:00,1501.1185521920952,1501.9792700135158,1501.0030735716296,1501.2711055587156,3801
2024-01-02 11:27:00,1502.2570795046954,1503.0430265519797,1501.0292931554934,1502.711880042792,4650
2024-01-02 11:28:00,1502.3732738061717,1503.8007560512704,1502.1806991403025,1502.7347669377314,2176
2024-01-02 11:29:00,1503.3346043065596,1504.3616330755644,1503.5500411963465,1503.5614751129788,6544
2024-01-02 11:30:00,1499.364108297857,1499.840265901442,1497.841856777547,1499.6887226930096,2742
2024-01-02 11:31:00,1497.6153109022957,1499.735398243111,1497.6760951716851,1497.9940076367843,7660
2024-01-02 11:32:00,1499.3704327442379,1499.9881023617434,1498.927162713769,1499.694248801032,4348
2024-01-02 11:33:00,1499.9211641435047,1500.5227862455467,1500.1657186014452,1500.4829287039618,6402
2024-01-02 11:34:00,1494.1491026527096,1495.5208770897996,1493.9908558365396,1494.915052610982,2750
2024-01-02 11:35:00,1494.881276690301,1496.2056546328142,1494.2239093655755,1494.9774262073156,2868
2024-01-02 11:36:00,1491.2984996749617,1492.6753925736627,1490.313945584983,1491.4109240829846,6062
2024-01-02 11:37:00,1491.654460741475,1492.2796831627113,1491.374141725751,1491.8971930037985,5967
2024-01-02 11:38:00,1490.0580842126512,1491.177159798954,1489.7696151220882,1490.6849342776004,2213
2024-01-02 11:39:00,1486.5651420216914,1486.9277097634706,1486.3054721291985,1486.7964750901012,3617
2024-01-02 11:40:00,1484.8478737316664,1485.0975175655503,1483.2811525956556,1484.8974369997436,7759
2024-01-02 11:41:00,1483.3818769877657,1484.29614423042,1481.531065355467,1483.703642336618,4530
2024-01-02 11:42:00,1487.7615108405748,1492.048575442317,1488.257243443673,1488.3397788329937,5333
2024-01-02 11:43:00,1488.5728727627009,1490.6306274122792,1488.8085176583359,1488.8758155366795,3597
2024-01-02 11:44:00,1486.016519586932,1486.5807935548075,1486.3239138064928,1486.5803755910295,7768
2024-01-02 11:45:00,1483.7118746760398,1483.9794800466652,1483.7136957500106,1483.8011699347362,2511
2024-01-02 11:46:00,1481.032937524371,1482.0753393253478,1479.42091707119,1481.7501701952958,7082
2024-01-02 11:47:00,1483.5875830093785,1484.1963071665,1483.9478400746932,1484.116249417966,2252
2024-01-02 11:48:00,1483.0629086249587,1483.7092863242663,1481.902507623504,1483.2789704796207,6133
2024-01-02 11:49:00,1481.0403021103139,1482.8282579672862,1480.7026971251917,1481.8226119808942,2628
2024-01-02 11:50:00,1480.3653498999317,1482.3273380074768,1480.4884205616324,1480.4887252309811,5476
2024-01-02 11:51:00,1483.6380772820826,1485.226740673436,1483.4369351259231,1483.8723617434816,2986
2024-01-02 11:52:00,1481.569717073556,1483.5231335401043,1481.1779795762307,1482.406459473394,3725
2024-01-02 11:53:00,1481.6874241332453,1482.666688686341,1481.9569184456673,1482.0157665283002,4093
2024-01-02 11:54:00,1479.032767108396,1480.3738584321557,1479.605011056009,1479.6492352853913,7573
2024-01-02 11:55:00,1480.1376366783134,1481.5210256982416,1479.043532860278,1480.6392265937748,3701
2024-01-02 11:56:00,1481.6911410492446,1484.4147705297612,1480.8350266822017,1481.751116389324,2304
2024-01-02 11:57:00,1481.2950646295906,1481.504767451898,1481.0779189264879,1481.4956467323962,7834
2024-01-02 11:58:00,1480.5091970038527,1481.7804864458478,1479.7663278410928,1481.3589442301884,6078
2024-01-02 11:59:00,1481.6387602049779,1482.6240243780317,1481.849175683401,1482.1777618913316,4280
2024-01-02 12:00:00,1479.473056446966,1480.7334358916355,1478.8555436883519,1479.7774984158712,6340
2024-01-02 12:01:00,1481.7218503834363,1482.3189119297792,1481.4655271197955,1482.1802593043064,7840
2024-01-02 12:02:00,1480.663415110094,1482.3311157264463,1480.1405773228914,1481.3547360779262,4807
2024-01-02 12:03:00,1481.716002136793,1483.7524364154938,1482.468750753861,1482.5460233815347,4886
2024-01-02 12:04:00,1482.1577384300012,1483.517473908759,1482.2237025669383,1483.254862551774,5454
2024-01-02 12:05:00,1479.4478085628832,1480.4006501370586,1477.8633360992367,1479.494237374869,3024
2024-01-02 12:06:00,1478.2857273376408,1478.4840641156168,1476.9253847606544,1478.4116664915891,6312
2024-01-02 12:07:00,1479.6407524304104,1480.9914545448423,1479.096195263457,1479.9653125004404,4975
2024-01-02 12:08:00,1476.5731811720864,1478.9242976457667,1477.3802024363667,1477.5445152341672,2506
2024-01-02 12:09:00,1477.6049586554877,1477.9347665999605,1477.585056800315,1477.8469871651516,6856
2024-01-02 12:10:00,1480.1441774867162,1482.0895767267175,1480.7571887041688,1481.174526744048,4951
2024-01-02 12:11:00,1482.3634957568836,1482.7391869427763,1480.7320677710636,1482.6529996069582,3053
2024-01-02 12:12:00,1484.573846171995,1485.9904091014146,1484.6308295772287,1485.268828206297,4674
2024-01-02 12:13:00,1489.098147414692,1489.5372997975674,1487.9311705296084,1489.2500273054518,4567
2024-01-02 12:14:00,1487.4321241627742,1487.9554709822678,1487.0364470877864,1487.784642902844,3904
2024-01-02 12:15:00,1488.7225670280836,1489.3819816631146,1488.5232120962191,1488.9411967307724,6370
2024-01-02 12:16:00,1484.953511893154,1485.9506170149828,1483.5619790062706,1485.3786145767197,6587
2024-01-02 12:17:00,1483.7965527706476,1486.0144592584802,1482.7029892984756,1484.0237832412902,6922
2024-01-02 12:18:00,1484.0903499109663,1484.8323102414697,1483.0360674019942,1484.2547300611377,7046
2024-01-02 12:19:00,1485.9042457572195,1487.2211327138064,1485.7960883355167,1485.9181472150894,4894
2024-01-02 12:20:00,1486.2481684376971,1487.3568821902693,1485.623656876784,1486.2858582439085,7274
2024-01-02 12:21:00,1484.7794178103347,1485.4573532429943,1485.0040678194073,1485.1300639737108,3100
2024-01-02 12:22:00,1483.315570203061,1484.9406495753528,1482.8853838154835,1483.5548601529931,5661
2024-01-02 12:23:00,1479.4923180486114,1479.8955260398945,1478.5828434374648,1479.7076113287026,3636
2024-01-02 12:24:00,1479.1356782746575,1480.2642549828317,1478.4220445242977,1479.5344796996574,3455
2024-01-02 12:25:00,1477.8552515726524,1478.3635334662997,1477.3238760718245,1478.3487142347367,5613
2024-01-02 12:26:00,1477.229831552969,1478.6761085607955,1477.0615983497016,1477.6699416483802,2038
2024-01-02 12:27:00,1478.6703263757522,1481.4021878495337,1478.660070952924,1479.300483521424,5084
2024-01-02 12:28:00,1478.314668314104,1479.5917160138015,1477.3952047889723,1478.7391737707424,6239
2024-01-02 12:29:00,1479.8945071256974,1480.0200071427087,1478.9598149342492,1479.947125609738,4731
2024-01-02 12:30:00,1480.6885028004183,1482.407235158946,1481.1515630725962,1481.3453103734578,4415
2024-01-02 12:31:00,1482.1181993597252,1483.4006228454562,1482.521527396449,1482.5451036408797,2758
2024-01-02 12:32:00,1478.0411082461756,1479.3290417804903,1478.2669494496588,1478.3188793269633,6342
2024-01-02 12:33:00,1478.8798535329577,1480.526375558183,1477.9563687656937,1479.315692572376,5116
2024-01-02 12:34:00,1479.221480515327,1480.2388422609047,1479.2774920242618,1479.3193197947653,2764
2024-01-02 12:35:00,1480.0918285536145,1482.280346961745,1480.1138196634781,1480.8311903583485,4422
2024-01-02 12:36:00,1478.6884435263025,1478.9335456445133,1477.7196069979605,1478.8859246245509,3314
2024-01-02 12:37:00,1481.6872048699086,1482.148496247251,1481.9638782535549,1481.9748743019663,6302
2024-01-02 12:38:00,1479.2664627269564,1479.8652827270898,1479.5170091074942,1479.630002737182,5995
2024-01-02 12:39:00,1480.4711661100994,1481.8992060098205,1479.8911095208466,1480.6928027591025,6029
2024-01-02 12:40:00,1482.1260716472366,1483.0924556006476,1481.9006391048104,1482.7616074720738,5693
2024-01-02 12:41:00,1481.9994835857551,1482.3557027461977,1482.1178711510927,1482.3530415880712,5185
2024-01-02 12:42:00,1480.9387954705423,1482.6918438282469,1479.8917877036388,1481.4604628920674,4866
2024-01-02 12:43:00,1478.6564949298165,1480.8583953971304,1478.9131225806163,1479.187978257829,3317
2024-01-02 12:44:00,1476.8258470100363,1478.661071533062,1476.4344033826906,1476.8980812176862,2700
2024-01-02 12:45:00,1475.2419256549101,1475.8400967221553,1475.1674277567113,1475.7154489838304,6383
2024-01-02 12:46:00,1474.5516032972037,1475.7359300021033,1474.0705399571677,1474.6253737531363,4201
2024-01-02 12:47:00,1472.052114940249,1473.382243866246,1471.2862333528612,1472.0906091501115,3593
2024-01-02 12:48:00,1468.4938716931347,1469.276307661732,1468.5573685108754,1469.0031583447278,5987
2024-01-02 12:49:00,1471.091373071013,1472.5841547051998,1470.7412197867081,1471.2369452251312,6945
2024-01-02 12:50:00,1474.1387146504737,1474.9069141234975,1472.4780458158627,1474.3467905784044,6145
2024-01-02 12:51:00,1476.103766646663,1476.5590943097573,1475.8420585992735,1476.3091912488794,3230
2024-01-02 12:52:00,1475.8509371541286,1477.5097099034824,1474.9858361481795,1476.3660341640775,4612
2024-01-02 12:53:00,1479.7798127119534,1480.8173365152295,1478.9224101004238,1479.7988830559655,5137
2024-01-02 12:54:00,1478.58031141586,1479.3830044227768,1478.473688600315,1478.740012032658,3908
2024-01-02 12:55:00,1479.043136709039,1479.320478678335,1478.9249200069362,1479.107795508114,7782
2024-01-02 12:56:00,1479.79756030875,1481.6004777563937,1479.8866904965507,1480.005092856218,7836
2024-01-02 12:57:00,1479.8405332156972,1482.2016517367972,1479.342391229522,1480.1625562235536,7439
2024-01-02 12:58:00,1482.9431515417946,1484.748219690792,1483.1165326116657,1483.5191672431993,3790
2024-01-02 12:59:00,1478.8591450187823,1480.893326854806,1479.295231896262,1479.7702294934802,4928
2024-01-02 13:00:00,1477.738400989512,1479.3198197841627,1476.457686060179,1478.5397390619412,3088
2024-01-02 13:01:00,1477.1663411296624,1478.1575763902363,1477.1019661687208,1477.7741401276396,7251
2024-01-02 13:02:00,1475.66524733289,1477.1444133235227,1473.7542911118585,1475.6867888369022,4381
2024-01-02 13:03:00,1476.016470423003,1476.8564054906706,1474.7787662063292,1476.1447459132794,6127
2024-01-02 13:04:00,1473.6675832397416,1475.4736104708068,1474.2133122479263,1474.615789442628,6963
2024-01-02 13:05:00,1472.2835696554278,1472.5594601877606,1471.179383217471,1472.39346181714,4945
2024-01-02 13:06:00,1470.4434734512006,1471.3687996346957,1470.8222176502602,1471.1397460780636,5569
2024-01-02 13:07:00,1467.43116952673,1469.4576883266527,1468.1595432703396,1468.4557314699568,7362
2024-01-02 13:08:00,1472.9618330198373,1473.718134569402,1472.583686781081,1473.3689177615036,7311
2024-01-02 13:09:00,1472.858095229171,1473.4448000190046,1471.6081361055797,1473.2158536388004,3165
2024-01-02 13:10:00,1472.0659985745253,1473.1605929584282,1471.7698721431484,1472.4317698593352,7779
2024-01-02 13:11:00,1472.0585403509417,1472.4869977557803,1472.1785199868184,1472.1827193641477,2600
2024-01-02 13:12:00,1474.155053197302,1475.9916303854982,1474.8246168866617,1474.8673450171677,4025
2024-01-02 13:13:00,1481.3741433074333,1483.0235968472175,1480.9014996646176,1481.5955360700943,3584
2024-01-02 13:14:00,1481.0963637031305,1481.6823833430988,1480.2771326060954,1481.1917211864888,2987
2024-01-02 13:15:00,1482.6680984325462,1483.2624625000492,1482.3331842716368,1482.8011945566398,7310
2024-01-02 13:16:00,1481.672501309112,1482.3561557342027,1481.608667159298,1482.1160168201784,3965
2024-01-02 13:17:00,1480.8599967138373,1482.6471006324696,1479.4188269975775,1481.6173877369345,3439
2024-01-02 13:18:00,1485.0628653641484,1486.315072340032,1484.8597856367999,1485.2447208886922,6615
2024-01-02 13:19:00,1484.196879778589,1485.3494052418653,1483.6716064827622,1484.4355550984571,7854
2024-01-02 13:20:00,1486.067029582844,1486.5011284211923,1484.8798629643334,1486.2135236870115,2868
2024-01-02 13:21:00,1485.0325879673953,1486.7123320477615,1484.9063722722747,1485.2213952205598,4063
2024-01-02 13:22:00,1484.5082609166918,1485.292766155965,1483.2118999324177,1484.7045597489248,7927
2024-01-02 13:23:00,1486.2762727169245,1487.13939062028,1486.4116960914757,1487.0715243892068,3129
2024-01-02 13:24:00,1488.614089887221,1489.08041597037,1488.3969560484948,1488.8439283214657,6378
2024-01-02 13:25:00,1488.5484667284918,1489.836947534542,1488.3203753649693,1489.3113346800938,6456
2024-01-02 13:26:00,1485.7990899445567,1486.6251511765506,1484.3434817112523,1486.1480268288647,5729
2024-01-02 13:27:00,1485.9274113905851,1486.7043878618533,1486.2875107875345,1486.3060448573528,7154
2024-01-02 13:28:00,1486.8741457261035,1486.9776462386956,1486.478621476205,1486.8858104804272,3934
2024-01-02 13:29:00,1486.277560897482,1487.4077506550782,1485.5228221567556,1486.5113605677295,7054
2024-01-02 13:30:00,1488.6261197083982,1490.5277246004832,1488.9769152066535,1489.164368342603,3076
2024-01-02 13:31:00,1487.1449450245918,1487.9814663060108,1486.327569427438,1487.255588085457,7200
2024-01-02 13:32:00,1483.9768307181753,1484.8202984341715,1483.7590176028248,1484.2990838558121,3639
2024-01-02 13:33:00,1485.9050835087576,1487.2446670118673,1485.7456899542474,1486.0580195363057,3392
2024-01-02 13:34:00,1487.3800219614225,1488.222340828303,1487.057091324589,1487.5066871269999,2030
2024-01-02 13:35:00,1483.6818092077233,1483.7608459359649,1483.380154602444,1483.755129849872,2703
2024-01-02 13:36:00,1480.7972139472217,1481.0727038065054,1479.8403196158554,1480.8676354305005,2868
2024-01-02 13:37:00,1484.6026017041108,1485.4362466869197,1483.2620836535168,1484.6974501697196,7480
2024-01-02 13:38:00,1485.4004139122376,1486.421683316908,1485.6499396680597,1485.992566387747,2232
2024-01-02 13:39:00,1484.82185014263,1486.1600684167495,1484.209002347322,1484.9205133179373,7153
2024-01-02 13:40:00,1482.4917715066101,1483.0031137737049,1482.1069469342376,1482.7120697408432,7362
2024-01-02 13:41:00,1480.668616755243,1483.1931548325183,1480.3864000832857,1481.188926058248,2950
2024-01-02 13:42:00,1479.4285992628775,1480.1068161597138,1478.9218600052493,1479.4950585837526,2058
2024-01-02 13:43:00,1478.9868197253625,1481.0426062808106,1478.902704632131,1479.404559336274,4818
2024-01-02 13:44:00,1481.9713019094145,1483.1652539802342,1482.089879564964,1482.1221926029393,5600
2024-01-02 13:45:00,1481.4166426518016,1482.9119015060458,1481.272795146755,1481.5494995706074,5149
2024-01-02 13:46:00,1484.595868387845,1485.6529626719578,1484.6389133184675,1485.3429940109731,2301
2024-01-02 13:47:00,1486.3230130684237,1487.0630257722435,1485.0005578752414,1486.5411806626314,4850
2024-01-02 13:48:00,1487.8710714419892,1488.4838464648335,1487.7132912887607,1488.228328708192,4944
